Date,New Prod
2022-10-25,1754.0
2022-10-26,1427.0
2022-10-27,1913.0
2022-10-28,1327.0
2022-10-29,1708.0
2022-10-30,1290.0
2022-10-31,1562.0
2022-11-01,1945.0
2022-11-02,1606.0
2022-11-03,1517.0
2022-11-04,1686.0
2022-11-05,2227.0
2022-11-06,1517.0
2022-11-07,1849.0
2022-11-08,1991.0
2022-11-09,1881.0
2022-11-10,1561.0
2022-11-11,1624.0
2022-11-12,1320.0
2022-11-13,1251.0
2022-11-14,1333.0
2022-11-15,1304.0
2022-11-16,1395.0
2022-11-17,1508.0
2022-11-18,1628.0
2022-11-19,1561.0
2022-11-20,1337.0
2022-11-21,1282.0
2022-11-22,1251.0
2022-11-23,1284.0
2022-11-24,1251.0
2022-11-25,1530.0
2022-11-26,1196.0
2022-11-27,1332.0
2022-11-28,1296.0
2022-11-29,1223.0
2022-11-30,1393.0
2022-12-01,1571.0
2022-12-02,1539.0
2022-12-03,1578.0
2022-12-04,1428.0
2022-12-05,1314.0
2022-12-06,1431.0
2022-12-07,1189.0
2022-12-08,1009.0
2022-12-09,1122.0
2022-12-10,1324.0
2022-12-11,1276.0
2022-12-12,1895.0
2022-12-13,1395.0
2022-12-14,1621.0
2022-12-15,1366.0
2022-12-16,1665.0
2022-12-17,1388.0
2022-12-18,1150.0
2022-12-19,1297.0
2022-12-20,1729.0
2022-12-21,1424.0
2022-12-22,1639.0
2022-12-23,1042.0
2022-12-24,834.0
2022-12-25,194.0
2022-12-26,419.0
2022-12-27,422.0
2022-12-28,1292.0
2022-12-29,1019.0
2022-12-30,1317.0
2022-12-31,1271.0
2023-01-01,858.0
2023-01-02,878.0
2023-01-03,831.0
2023-01-04,957.0
2023-01-05,853.0
2023-01-06,993.0
2023-01-07,858.0
2023-01-08,968.0
2023-01-09,753.0
2023-01-10,889.0
2023-01-11,858.0
2023-01-12,565.0
2023-01-13,710.0
2023-01-14,1080.0
2023-01-15,593.0
2023-01-16,1200.0
2023-01-17,546.0
2023-01-18,516.0
2023-01-19,698.0
2023-01-20,1166.0
2023-01-21,1481.0
2023-01-22,1028.0
2023-01-23,1008.0
2023-01-24,470.0
2023-01-25,708.0
2023-01-26,1064.0
2023-01-27,803.0
2023-01-28,930.0
2023-01-29,594.0
2023-01-30,708.0
2023-01-31,857.0
2023-02-01,885.0
2023-02-02,487.0
2023-02-03,927.0
2023-02-04,800.0
2023-02-05,824.0
2023-02-06,791.0
2023-02-07,1025.0
2023-02-08,682.0
2023-02-09,608.0
2023-02-10,424.0
2023-02-11,711.0
2023-02-12,863.0
2023-02-13,1202.0
2023-02-14,846.0
2023-02-15,775.0
2023-02-16,619.0
2023-02-17,614.0
2023-02-18,334.0
2023-02-19,799.0
2023-02-20,825.0
2023-02-21,793.0
2023-02-22,976.0
2023-02-23,813.0
2023-02-24,1016.0
2023-02-25,927.0
2023-02-26,882.0
2023-02-27,476.0
2023-02-28,1167.0
2023-03-01,1044.0
2023-03-02,1056.0
2023-03-03,924.0
2023-03-04,798.0
2023-03-05,814.0
2023-03-06,801.0
2023-03-07,921.0
2023-03-08,732.0
2023-03-09,915.0
2023-03-10,809.0
2023-03-11,730.0
2023-03-12,554.0
2023-03-13,781.0
2023-03-14,911.0
2023-03-15,801.0
2023-03-16,769.0
2023-03-17,686.0
2023-03-18,664.0
2023-03-19,778.0
2023-03-20,713.0
2023-03-21,710.0
2023-03-22,649.0
2023-03-23,596.0
2023-03-24,903.0
2023-03-25,729.0
2023-03-26,707.0
2023-03-27,771.0
2023-03-28,747.0
2023-03-29,832.0
2023-03-30,748.0
2023-03-31,669.0
2023-04-01,763.0
2023-04-02,866.0
2023-04-03,840.0
2023-04-04,792.0
2023-04-05,871.0
2023-04-06,1183.0
2023-04-07,783.0
2023-04-08,880.0
2023-04-09,794.0
2023-04-10,857.0
2023-04-11,737.0
2023-04-12,1154.0
2023-04-13,818.0
2023-04-14,751.0
2023-04-15,639.0
2023-04-16,713.0
2023-04-17,620.0
2023-04-18,624.0
2023-04-19,635.0
2023-04-20,1056.0
2023-04-21,745.0
2023-04-22,580.0
2023-04-23,573.0
2023-04-24,541.0
2023-04-25,465.0
2023-04-26,374.0
2023-04-27,578.0
2023-04-28,745.0
2023-04-29,941.0
2023-04-30,825.0
2023-05-01,1045.0
2023-05-02,869.0
2023-05-03,729.0
2023-05-04,641.0
2023-05-05,444.0
2023-05-06,588.0
2023-05-07,716.0
2023-05-08,787.0
2023-05-09,801.0
2023-05-10,811.0
2023-05-11,743.0
2023-05-12,614.0
2023-05-13,651.0
2023-05-14,688.0
2023-05-15,767.0
2023-05-16,729.0
2023-05-17,700.0
2023-05-18,706.0
2023-05-19,777.0
2023-05-20,604.0
2023-05-21,679.0
2023-05-22,789.0
2023-05-23,653.0
2023-05-24,714.0
2023-05-25,570.0
2023-05-26,645.0
2023-05-27,572.0
2023-05-28,668.0
2023-05-29,562.0
2023-05-30,598.0
2023-05-31,604.0
2023-06-01,479.0
2023-06-02,539.0
2023-06-03,576.0
2023-06-04,516.0
2023-06-05,531.0
2023-06-06,408.0
2023-06-07,412.0
2023-06-08,427.0
2023-06-09,402.0
2023-06-10,498.0
2023-06-11,462.0
2023-06-12,533.0
2023-06-13,497.0
2023-06-14,498.0
2023-06-15,435.0
2023-06-16,423.0
2023-06-17,423.0
2023-06-18,371.0
2023-06-19,278.0
2023-06-20,254.0
2023-06-21,221.0
2023-06-22,229.0
